split,clase,path,name,suffix,size_bytes,width,height,mode,sha256,phash,readable,error
raw,atencion,dataset/raw/atencion/atencion_00349.jpg,atencion_00349.jpg,.jpg,20705,224,224,RGB,b6e0b1c9ef480d5263f5053dc805918204de2a7c4761ec8723f8eb263bca37f4,eef0c409b3cb9a13,True,
raw,atencion,dataset/raw/atencion/atencion_00358.jpg,atencion_00358.jpg,.jpg,19057,224,224,RGB,71da12a036d631f43bef88fba00eacc42bdc9a5b354e9f8e0c1e48df4bbe2cb9,b95b12750cec1ae3,True,
raw,atencion,dataset/raw/atencion/atencion_00373.jpg,atencion_00373.jpg,.jpg,25001,224,224,RGB,645b56b75a6bc89bbcd53acf28d8cdd3250988fd41ceeeee8633ca05e2cb67a7,ca34249acaddad65,True,
raw,atencion,dataset/raw/atencion/atencion_00375.jpg,atencion_00375.jpg,.jpg,21969,224,224,RGB,8f0e02dab385b532d961c07e069b4ab977170885c8776939b07e18d21398c91b,81cbde0628a1e7ee,True,
raw,atencion,dataset/raw/atencion/atencion_00393.jpg,atencion_00393.jpg,.jpg,40403,224,224,RGB,491b7205e2a68feba87f02aaaa71d7395f20769a261bebfd19b4b3bcc092ddfb,a6078476b33ae55a,True,
raw,atencion,dataset/raw/atencion/atencion_00394.jpg,atencion_00394.jpg,.jpg,15096,224,224,RGB,2036ff6d987ad2177086ecd5f65032c4d1093d653df3e5951eed99f472008938,fbb78c0ce34ec148,True,
raw,atencion,dataset/raw/atencion/atencion_00409.jpg,atencion_00409.jpg,.jpg,16133,224,224,RGB,a6c823944d3faf8f472656f5d4e7e50d508de0721bffd18931a549198419bb8d,b9964b8669966987,True,
raw,atencion,dataset/raw/atencion/atencion_00418.jpg,atencion_00418.jpg,.jpg,21428,224,224,RGB,e8c4196842ef6c6a3b6ebd20d665076d220f88b37a909fb98d09681c820d3fc3,c33c738779839670,True,
raw,atencion,dataset/raw/atencion/atencion_00433.jpg,atencion_00433.jpg,.jpg,22805,224,224,RGB,61b26bd764267936fe90ec5a9b05f1daeaf93f6ef6d25620e76ac0d74ea85d99,f0be090f8103ffb1,True,
raw,atencion,dataset/raw/atencion/atencion_00453.jpg,atencion_00453.jpg,.jpg,12593,224,224,RGB,daf0b54d8002ad68e3f918b1f07ffcda299c95645222da7947e89c8a2b52bcb7,dee1e11e81e11e99,True,
raw,atencion,dataset/raw/atencion/atencion_00457.jpg,atencion_00457.jpg,.jpg,23780,224,224,RGB,fdb9497d2aacd636c31bf00da420cea795c1a7ff2a79b0b5201044b26bf69e91,b44986f3a5dc1399,True,
raw,atencion,dataset/raw/atencion/atencion_00461.jpg,atencion_00461.jpg,.jpg,34391,224,224,RGB,4f61bc4d67644d75e56d37f716b9f4814da74abb25c84e1ca8ae6afa503b94ac,98fb21c6f13423b5,True,
raw,atencion,dataset/raw/atencion/atencion_00462.jpg,atencion_00462.jpg,.jpg,25077,224,224,RGB,70a7350cc31b567af03bfdbd9902e93a72c167f25f1f116c1a7fdeb63eb82e87,dd1fa3629c40bc3c,True,
raw,atencion,dataset/raw/atencion/atencion_00466.jpg,atencion_00466.jpg,.jpg,28222,224,224,RGB,51ca8e8cbdc30ad91a16b131cdf029e84b9c87085f79c717fde6cab1249a11b6,93c473d2ed1ec416,True,
raw,atencion,dataset/raw/atencion/atencion_00480.jpg,atencion_00480.jpg,.jpg,20527,224,224,RGB,708b0b9e55e047ba3b35b926647cddb1c79e3208afb2f23221be7fbc319eb600,a17c9ef3390c7c60,True,
raw,atencion,dataset/raw/atencion/atencion_00481.jpg,atencion_00481.jpg,.jpg,25138,224,224,RGB,bffac435339badb87befc0532396afd707c86eb3354ae39705a189dea13bd0b7,8f35536b2c64c16e,True,
raw,atencion,dataset/raw/atencion/atencion_00484.jpg,atencion_00484.jpg,.jpg,18855,224,224,RGB,8c1e5d2850b9812df3e491412760a8fd12b094787635a31837c86eb4b626230d,a2b4964a8b7dd92c,True,
raw,atencion,dataset/raw/atencion/atencion_00529.jpg,atencion_00529.jpg,.jpg,21573,224,224,RGB,868e902281a477203c4ac0422d40b3c59b299eef91fbe24778df052b6f7ac0bd,9b8571e848d26ce7,True,
raw,atencion,dataset/raw/atencion/atencion_00534.jpg,atencion_00534.jpg,.jpg,22521,224,224,RGB,191612c1b5dd3efaaa2c01f9e60474a8f966d0db5fb318d1655ceea249f94070,bf60a11d975ae807,True,
raw,atencion,dataset/raw/atencion/atencion_00540.jpg,atencion_00540.jpg,.jpg,15103,224,224,RGB,be4247005e8876d88597b944b6624d8d2543019d4abf563ac3d9fac393d89f85,e61119ec9e1fa4f0,True,
raw,atencion,dataset/raw/atencion/atencion_00555.jpg,atencion_00555.jpg,.jpg,23867,224,224,RGB,6d19e236caa90d68b14c65f9edea7d01f8dc5911dd6f53dc5425b55d643ffc2c,80b07183debcbf25,True,
raw,atencion,dataset/raw/atencion/atencion_00563.jpg,atencion_00563.jpg,.jpg,30268,224,224,RGB,1bf4148ea0b3c83fce8b37bc0a8c882c28affa45f56cf1876fcbbf96e04ac8af,d90ee662e553a643,True,
raw,atencion,dataset/raw/atencion/atencion_00565.jpg,atencion_00565.jpg,.jpg,22760,224,224,RGB,42520355321affb48d53d28585b573903e7eeebd4649b4246425bbc544a0af70,ea9a1ce9348c2bea,True,
raw,atencion,dataset/raw/atencion/atencion_00574.jpg,atencion_00574.jpg,.jpg,19836,224,224,RGB,4ad9d8f15fa9a4127b543bc31ca1cea6cefd9d5cba337b56d7e718c830e01501,8c763349c4eb9655,True,
raw,atencion,dataset/raw/atencion/atencion_00580.jpg,atencion_00580.jpg,.jpg,23914,224,224,RGB,3a57c2961d2bb8b0654fa790ec059b4c3978cd477178a98a385effb87dde2426,b6fc6681f8af0170,True,
raw,atencion,dataset/raw/atencion/atencion_00587.jpg,atencion_00587.jpg,.jpg,29039,224,224,RGB,f793a4ebc56ac4cf5ea303e5880c0ab4550d3649c3e640566cc655aa8248512b,8cb06ca993cbbae2,True,
raw,atencion,dataset/raw/atencion/atencion_00597.jpg,atencion_00597.jpg,.jpg,24686,224,224,RGB,d3c45f7cdd2adfd2a1e3ee3e552e677051cd84a72c5fefc4a349a05421543672,c8a73e973238276c,True,
raw,atencion,dataset/raw/atencion/atencion_00600.jpg,atencion_00600.jpg,.jpg,23189,224,224,RGB,d0fe2e0d0188ea61991ac8996afa4f356367896ac2759e4e1f4d0e33bba21342,ae609426daf7c1d2,True,
raw,atencion,dataset/raw/atencion/atencion_00606.jpg,atencion_00606.jpg,.jpg,21772,224,224,RGB,a0f135a140a5773ac8b4b52400a4db225a85b109e2168471ceea514adfcb5f6e,d403e1cf382f9ec1,True,
raw,atencion,dataset/raw/atencion/atencion_00607.jpg,atencion_00607.jpg,.jpg,27978,224,224,RGB,b685978dd5c9430ea4514d55af0d774a4e1b2d361ba5409ce392196af87937cf,8afafac250987ce4,True,
raw,atencion,dataset/raw/atencion/atencion_00612.jpg,atencion_00612.jpg,.jpg,35123,224,224,RGB,8868472bf580d54ea2558f204b5efb91d653d8b5a5570c65abfb3627c442be66,b5943aa55c9974aa,True,
raw,atencion,dataset/raw/atencion/atencion_00617.jpg,atencion_00617.jpg,.jpg,15489,224,224,RGB,efc6be4ea3577456d7915721c8760b14595dfb8c96519cedc6e5feda2b0a8f84,a33d0086c87b779b,True,
raw,atencion,dataset/raw/atencion/atencion_00619.jpg,atencion_00619.jpg,.jpg,23335,224,224,RGB,61175d5ff4442e27b6a7fafb01644072de5ecdef52cd0071afe57653b0ae085f,eb569025c41bcf4d,True,
raw,atencion,dataset/raw/atencion/atencion_00630.jpg,atencion_00630.jpg,.jpg,16801,224,224,RGB,703d3291996e2d76b40fe6920c228cbe23346c7736431aa807a2640b054faa77,a5631cf62f286e29,True,
raw,atencion,dataset/raw/atencion/atencion_00636.jpg,atencion_00636.jpg,.jpg,27137,224,224,RGB,83f6f5811f4aebb41d2aee7147c236ac9402ba0f3aa4d5132ba33ecd36521759,9bb50642cd3e07d3,True,
raw,atencion,dataset/raw/atencion/atencion_00644.jpg,atencion_00644.jpg,.jpg,17108,224,224,RGB,af46e73e774d1511003dee7fd2309a8040655de475f9d76bfc545a9b35e7d98d,def1789661822e9c,True,
raw,atencion,dataset/raw/atencion/atencion_00649.jpg,atencion_00649.jpg,.jpg,24434,224,224,RGB,27a84467855de14002cd01eddcc8340dcb996ab16d81c4b24d2cd31944ade787,e5a05bc8d34ea2ab,True,
raw,atencion,dataset/raw/atencion/atencion_00652.jpg,atencion_00652.jpg,.jpg,14045,224,224,RGB,d81d93acacd82da62b964bbe1a37003500ec8134e339f22a7ff028e612da233a,b1a7d6994b873832,True,
raw,atencion,dataset/raw/atencion/atencion_00654.jpg,atencion_00654.jpg,.jpg,21130,224,224,RGB,7ea3f0c874de41fa7b3b02a6050390619e365e07d94e1a724ec98403e4b01ccb,9aa75837287a14f6,True,
raw,atencion,dataset/raw/atencion/atencion_00655.jpg,atencion_00655.jpg,.jpg,25492,224,224,RGB,87825fbd7336572a6a7571533ca649e89f26fe06689c9cf7665a2713712a1abb,93f019beb10ca579,True,
raw,atencion,dataset/raw/atencion/atencion_00656.jpg,atencion_00656.jpg,.jpg,33352,224,224,RGB,5ac6e43284cb5c117da1650b94816d2cae988854e048c47c781df221435b0fa0,8d097af0fac6059e,True,
raw,atencion,dataset/raw/atencion/atencion_00658.jpg,atencion_00658.jpg,.jpg,23793,224,224,RGB,d9c06f0831f508740af8301ffa39edbf28c12697ee050ab9fd871b21140fa3d4,9455f421a3351fa7,True,
raw,atencion,dataset/raw/atencion/atencion_00661.jpg,atencion_00661.jpg,.jpg,22857,224,224,RGB,618443ecea6a7d943b4458f4fde23f8d942b2a95abe1bbca4cd6b43d3397c484,b5e80b37bf14c234,True,
raw,atencion,dataset/raw/atencion/atencion_00665.jpg,atencion_00665.jpg,.jpg,21804,224,224,RGB,8a27702dfb71f8de95fa75dfa2094a7d48baeec7c78e9cb05a1056fe5f19b89e,ce9b308f590e730e,True,
raw,atencion,dataset/raw/atencion/atencion_00666.jpg,atencion_00666.jpg,.jpg,20185,224,224,RGB,5940067c3ecd566f7a1028f6168dace8eb71aca38ecae9262611bbc1a522d324,dc5bb366e219f009,True,
raw,atencion,dataset/raw/atencion/atencion_00669.jpg,atencion_00669.jpg,.jpg,23603,224,224,RGB,867e4770eb5286c280164c3a6e95f3aaac7d4d58f74f4659fb285845065d81f0,91066b2da4f2bec5,True,
raw,atencion,dataset/raw/atencion/atencion_00675.jpg,atencion_00675.jpg,.jpg,24122,224,224,RGB,6c34f835c41a48d49d7787c724e85ffe1a97efc6f5aff50f451f476116dfbc9d,f9118556b5599533,True,
raw,atencion,dataset/raw/atencion/atencion_00676.jpg,atencion_00676.jpg,.jpg,23159,224,224,RGB,92871370c57ab598ff08a371590f2f71f837836e63ff344b955e318a888716f4,d634e0fd7a0707c4,True,
raw,atencion,dataset/raw/atencion/atencion_00679.jpg,atencion_00679.jpg,.jpg,21333,224,224,RGB,8002d95785a27d189d24d357ac0e623d876f1121d476cc0904d759c8799ab106,dc47b43e837aa826,True,
raw,atencion,dataset/raw/atencion/atencion_00684.jpg,atencion_00684.jpg,.jpg,38190,224,224,RGB,a340161ffa7a681a26036ec6e4f1f81795b090e473589095264016cf083dc199,f04ee701e655894f,True,
raw,atencion,dataset/raw/atencion/atencion_00690.jpg,atencion_00690.jpg,.jpg,34910,224,224,RGB,70e1036ec12c11832f0c28c63ac21d43f92b005da3fadad4c4c5f0f282c56cd3,dd092dadf4c6560c,True,
raw,atencion,dataset/raw/atencion/atencion_00691.jpg,atencion_00691.jpg,.jpg,26943,224,224,RGB,be779b36fdaab419fac5b4b6f4848f800211ab6df9da7ffba70811ea03323883,d0b93e30aebc8c9c,True,
raw,atencion,dataset/raw/atencion/atencion_00693.jpg,atencion_00693.jpg,.jpg,25031,224,224,RGB,8d7d666c21b28a0fdbcec3c7dd061a386d3292727de65a7a5ac94a6440126736,e5a0b20eec5da92e,True,
raw,atencion,dataset/raw/atencion/atencion_00695.jpg,atencion_00695.jpg,.jpg,30104,224,224,RGB,4f85b182dce72993e93334f84481ae83c87df7e995489340a5f30e3d80df4daf,f5c5a98144e971da,True,
raw,atencion,dataset/raw/atencion/atencion_00700.jpg,atencion_00700.jpg,.jpg,17500,224,224,RGB,31062db8e14f2b216eec7b472026ab23e54d87df5e7eb272361deb2c72d4ed27,c2d56ac225aff454,True,
raw,atencion,dataset/raw/atencion/atencion_00708.jpg,atencion_00708.jpg,.jpg,26741,224,224,RGB,e5b7e632987fffeafeb31ded92f01bd2cec366dc4b93e3013bc89a1fd5b7268e,c4da3ac5adba02b9,True,
raw,atencion,dataset/raw/atencion/atencion_00722.jpg,atencion_00722.jpg,.jpg,32968,224,224,RGB,7bd162efc07752878253b998614728242b73aacc9eda41b49db5a13127b6af31,c07a664936e22fb9,True,
raw,atencion,dataset/raw/atencion/atencion_00727.jpg,atencion_00727.jpg,.jpg,16032,224,224,RGB,6fe0432034f96a6023b4368751782db882d28ba894e388e0d7711301d09af748,914ebd2051a66de7,True,
raw,atencion,dataset/raw/atencion/atencion_00728.jpg,atencion_00728.jpg,.jpg,26701,224,224,RGB,2620077217abd738d2b39fb06a421fac7bd9f41b1e117c2648225e4c6fb02513,8c387334e2c75e72,True,
raw,atencion,dataset/raw/atencion/atencion_00732.jpg,atencion_00732.jpg,.jpg,28214,224,224,RGB,caa2587df87e75a2ca8c27c4e71aff41d7a1a339819fb1cfb37a09a3dcd3153f,ede6369201e693a6,True,
raw,atencion,dataset/raw/atencion/atencion_00738.jpg,atencion_00738.jpg,.jpg,23317,224,224,RGB,d14f56c4898fa59f8291842305a3fd3b1deee5cd1aa2aaae4511fe331df3b8a5,d5f6e1428e90ec47,True,
raw,atencion,dataset/raw/atencion/atencion_00739.jpg,atencion_00739.jpg,.jpg,38036,224,224,RGB,980e2ba2b42a5911fdac417c533dc825336e5befda6b1f2e2be4ee4169004ad8,ea162b9667e8c3c8,True,
raw,atencion,dataset/raw/atencion/atencion_00746.jpg,atencion_00746.jpg,.jpg,24712,224,224,RGB,eefbc36cc0954546f8b404e91bb0928675275010213904d633d1ba0ac3d0ebf0,8199097b7ca1b6ba,True,
raw,atencion,dataset/raw/atencion/atencion_00748.jpg,atencion_00748.jpg,.jpg,31495,224,224,RGB,b53ead2ee165eaecfacdb167c72214c45da667cbf6eee57afba3a6a62cf4e037,b3f8d01aaf735904,True,
raw,atencion,dataset/raw/atencion/atencion_00760.jpg,atencion_00760.jpg,.jpg,29715,224,224,RGB,3f3a476881724628ff02676a74853f577a27b29061a9740fbb44bc5af1395cab,8f9d7396d3728441,True,
raw,atencion,dataset/raw/atencion/atencion_00763.jpg,atencion_00763.jpg,.jpg,32666,224,224,RGB,9211632258824eb97dee38c8763096412c52da81498bb0fde01bfd284bd20bd5,c544e567a47bb24c,True,
raw,atencion,dataset/raw/atencion/atencion_00768.jpg,atencion_00768.jpg,.jpg,31358,224,224,RGB,50ad015d7f42ed52a57c039c449774287809d925fdc7cda95664611d4d464027,c3bde60178f2a598,True,
raw,atencion,dataset/raw/atencion/atencion_00774.jpg,atencion_00774.jpg,.jpg,23672,224,224,RGB,c6d7591614074d43e579b13a28cd953e8219293a3b96f8625679cbda7e74f0a2,bc7d3fd590b0d802,True,
raw,atencion,dataset/raw/atencion/atencion_00782.jpg,atencion_00782.jpg,.jpg,21748,224,224,RGB,23a5ae707f9cbe892f06c572eb010e36193b9dce5008bd8d6cd06f690d947dba,f0f42e7a1e0ba391,True,
raw,atencion,dataset/raw/atencion/atencion_00807.jpg,atencion_00807.jpg,.jpg,29599,224,224,RGB,7eb8d8709c4a0415cdf1b35819362f35e842f02735c2e010f7299cfd27b43525,c793d6571196f4a0,True,
raw,atencion,dataset/raw/atencion/atencion_00854.jpg,atencion_00854.jpg,.jpg,26621,224,224,RGB,1eed24f9d3de506cc09e90eae9c0ad4fbb947a3997f1465e60eeda0648cf9bd4,bdf610264bc9768c,True,
raw,atencion,dataset/raw/atencion/atencion_00860.jpg,atencion_00860.jpg,.jpg,20292,224,224,RGB,a85b047f28dc83dcdf9a852562284b94f3beb4ce258d3234d4e1362bab288310,f8f38caa05538b4d,True,
raw,atencion,dataset/raw/atencion/atencion_00979.jpg,atencion_00979.jpg,.jpg,33524,224,224,RGB,5b3d07dca6f7c5866c215450311cd9dc601016c47a4abae7c632854c263add29,ec2fa3874ea8a4e1,True,
raw,atencion,dataset/raw/atencion/atencion_01072.jpg,atencion_01072.jpg,.jpg,29945,224,224,RGB,ab60a8835edc699558c88e23bc6291e32d636aa82231fb16f6c18c779a2673da,d8a44f8df08bac8b,True,
raw,atencion,dataset/raw/atencion/atencion_01077.jpg,atencion_01077.jpg,.jpg,36609,224,224,RGB,30bbee419973e817c48e920a8d51a31c6c3558d27e14139d859391086d36ef09,cfa824f632d2a65c,True,
raw,atencion,dataset/raw/atencion/atencion_01099.jpg,atencion_01099.jpg,.jpg,30648,224,224,RGB,08fc774e7fad572467a477d8f8c11b656e9ebc68a0311e8fee9cbf93c60bd8de,f2ad8cd910e8a774,True,
raw,atencion,dataset/raw/atencion/atencion_01107.jpg,atencion_01107.jpg,.jpg,24877,224,224,RGB,646cf2a8438c1e7ae77f3cb603a51bf275e523aa72e37f0f567692429eaacf58,d75819fe9a12d01b,True,
raw,atencion,dataset/raw/atencion/atencion_01138.jpg,atencion_01138.jpg,.jpg,23363,224,224,RGB,018e8b3dfb7d8f99d5924882444230226f8c813699bbcc34b11f35edaa504b09,d8ed77320be42e22,True,
raw,atencion,dataset/raw/atencion/atencion_01151.jpg,atencion_01151.jpg,.jpg,7962,276,183,RGB,2b95495e6ffb04b45b1843ecb7d3223b4789f073d8f3e9434a0e8d53acccbfe9,84f17c52b26edaa4,True,
raw,atencion,dataset/raw/atencion/atencion_01155.jpg,atencion_01155.jpg,.jpg,6188,256,197,RGB,3fdc3ded8c746109e4d42a1451e56a8ccd42340c6b637090eb5a053a694060fa,a0c8563e7b9663e4,True,
raw,atencion,dataset/raw/atencion/atencion_01157.jpg,atencion_01157.jpg,.jpg,21501,390,280,RGB,ccfe1f2202993cd915244a46ddf08727d394f675f36e6d223d180520365b40ef,da59f371a542e846,True,
raw,atencion,dataset/raw/atencion/atencion_01159.jpg,atencion_01159.jpg,.jpg,6227,194,259,RGB,e6efdad90a5de3d29383cf2f0a6919f2849839401829586ae4ae0874c100d6b1,b4eacb392ad76224,True,
raw,atencion,dataset/raw/atencion/atencion_01162.jpg,atencion_01162.jpg,.jpg,12774,225,225,RGB,1d625c8131ae49f50356c9f1c8bab246e17c49a467d3c886ebd39d5d34aee684,dd022cce6fb74146,True,
