split,clase,path,name,suffix,size_bytes,width,height,mode,sha256,phash,readable,error
train,atencion,dataset_curado_v3/train/atencion/atencion_00254.jpg,atencion_00254.jpg,.jpg,21078,224,224,RGB,074ccfd7023aae0b2092cb9508ce22e635cd216bfff67b3091e98f0a117179a2,c38dbe33d174c948,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_00280.jpg,atencion_00280.jpg,.jpg,30709,224,224,RGB,0018cdb58121ea7395a9162704ead00a8d33d19ee1ac2fcd7b3723b761492d91,e61844ecc3f9f095,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_00287.jpg,atencion_00287.jpg,.jpg,33570,224,224,RGB,63ed8f2c5ccdd6a018d669595ef0d3b9429b488d05faaee4b9b7f3a79bc543e6,d5d6cc235ad8a64c,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_00301.jpg,atencion_00301.jpg,.jpg,34095,224,224,RGB,4599ac1332b048cf1dce2ba466806ee5ab0accd948c48f3ee5128136bebd8d9d,d357bc15a551e107,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_00310.jpg,atencion_00310.jpg,.jpg,27006,224,224,RGB,993e7e6a09b3040739ddd0648c199336b8a24e9f142adc7cac3ea070882c1875,a9d2d401da3de68b,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_00311.jpg,atencion_00311.jpg,.jpg,17097,224,224,RGB,aea39dcc2735e38765563038d8dbb8d831cf2292ca23ba90d9dab43ec21cf9a4,89c23db482dae86f,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_00319.jpg,atencion_00319.jpg,.jpg,27150,224,224,RGB,0e956569773fef27fbca548a7137b527035270cd614ac06c89fa97bb6a3872c8,f6b6e6a1607159c1,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_00336.jpg,atencion_00336.jpg,.jpg,23875,224,224,RGB,6c4c88e081105283ef65dcca6a5263f0455ee05680c9cd7eb08dd4d5761b71e6,89ded66ef298202b,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_00343.jpg,atencion_00343.jpg,.jpg,10579,224,224,RGB,44217c453e4c788ce64f169ee0796a60970327c5f3b7917c1f3a373cffd5c971,ea95846e33936c3c,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_00345.jpg,atencion_00345.jpg,.jpg,25687,224,224,RGB,82474248008e7939bf4ad206f90534b8008bfa38c1406f0d312aea5cbdac2124,faba6b433290b0ec,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_00358.jpg,atencion_00358.jpg,.jpg,19057,224,224,RGB,71da12a036d631f43bef88fba00eacc42bdc9a5b354e9f8e0c1e48df4bbe2cb9,b95b12750cec1ae3,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_00373.jpg,atencion_00373.jpg,.jpg,25001,224,224,RGB,645b56b75a6bc89bbcd53acf28d8cdd3250988fd41ceeeee8633ca05e2cb67a7,ca34249acaddad65,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_00375.jpg,atencion_00375.jpg,.jpg,21969,224,224,RGB,8f0e02dab385b532d961c07e069b4ab977170885c8776939b07e18d21398c91b,81cbde0628a1e7ee,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_00393.jpg,atencion_00393.jpg,.jpg,40403,224,224,RGB,491b7205e2a68feba87f02aaaa71d7395f20769a261bebfd19b4b3bcc092ddfb,a6078476b33ae55a,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_00394.jpg,atencion_00394.jpg,.jpg,15096,224,224,RGB,2036ff6d987ad2177086ecd5f65032c4d1093d653df3e5951eed99f472008938,fbb78c0ce34ec148,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_00409.jpg,atencion_00409.jpg,.jpg,16133,224,224,RGB,a6c823944d3faf8f472656f5d4e7e50d508de0721bffd18931a549198419bb8d,b9964b8669966987,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_00433.jpg,atencion_00433.jpg,.jpg,22805,224,224,RGB,61b26bd764267936fe90ec5a9b05f1daeaf93f6ef6d25620e76ac0d74ea85d99,f0be090f8103ffb1,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_00461.jpg,atencion_00461.jpg,.jpg,34391,224,224,RGB,4f61bc4d67644d75e56d37f716b9f4814da74abb25c84e1ca8ae6afa503b94ac,98fb21c6f13423b5,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_00462.jpg,atencion_00462.jpg,.jpg,25077,224,224,RGB,70a7350cc31b567af03bfdbd9902e93a72c167f25f1f116c1a7fdeb63eb82e87,dd1fa3629c40bc3c,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_00466.jpg,atencion_00466.jpg,.jpg,28222,224,224,RGB,51ca8e8cbdc30ad91a16b131cdf029e84b9c87085f79c717fde6cab1249a11b6,93c473d2ed1ec416,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_00480.jpg,atencion_00480.jpg,.jpg,20527,224,224,RGB,708b0b9e55e047ba3b35b926647cddb1c79e3208afb2f23221be7fbc319eb600,a17c9ef3390c7c60,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_00484.jpg,atencion_00484.jpg,.jpg,18855,224,224,RGB,8c1e5d2850b9812df3e491412760a8fd12b094787635a31837c86eb4b626230d,a2b4964a8b7dd92c,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_00529.jpg,atencion_00529.jpg,.jpg,21573,224,224,RGB,868e902281a477203c4ac0422d40b3c59b299eef91fbe24778df052b6f7ac0bd,9b8571e848d26ce7,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_00534.jpg,atencion_00534.jpg,.jpg,22521,224,224,RGB,191612c1b5dd3efaaa2c01f9e60474a8f966d0db5fb318d1655ceea249f94070,bf60a11d975ae807,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_00563.jpg,atencion_00563.jpg,.jpg,30268,224,224,RGB,1bf4148ea0b3c83fce8b37bc0a8c882c28affa45f56cf1876fcbbf96e04ac8af,d90ee662e553a643,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_00565.jpg,atencion_00565.jpg,.jpg,22760,224,224,RGB,42520355321affb48d53d28585b573903e7eeebd4649b4246425bbc544a0af70,ea9a1ce9348c2bea,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_00612.jpg,atencion_00612.jpg,.jpg,35123,224,224,RGB,8868472bf580d54ea2558f204b5efb91d653d8b5a5570c65abfb3627c442be66,b5943aa55c9974aa,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_00644.jpg,atencion_00644.jpg,.jpg,17108,224,224,RGB,af46e73e774d1511003dee7fd2309a8040655de475f9d76bfc545a9b35e7d98d,def1789661822e9c,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_00649.jpg,atencion_00649.jpg,.jpg,24434,224,224,RGB,27a84467855de14002cd01eddcc8340dcb996ab16d81c4b24d2cd31944ade787,e5a05bc8d34ea2ab,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_00654.jpg,atencion_00654.jpg,.jpg,21130,224,224,RGB,7ea3f0c874de41fa7b3b02a6050390619e365e07d94e1a724ec98403e4b01ccb,9aa75837287a14f6,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_00655.jpg,atencion_00655.jpg,.jpg,25492,224,224,RGB,87825fbd7336572a6a7571533ca649e89f26fe06689c9cf7665a2713712a1abb,93f019beb10ca579,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_00669.jpg,atencion_00669.jpg,.jpg,23603,224,224,RGB,867e4770eb5286c280164c3a6e95f3aaac7d4d58f74f4659fb285845065d81f0,91066b2da4f2bec5,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_00675.jpg,atencion_00675.jpg,.jpg,24122,224,224,RGB,6c34f835c41a48d49d7787c724e85ffe1a97efc6f5aff50f451f476116dfbc9d,f9118556b5599533,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_00676.jpg,atencion_00676.jpg,.jpg,23159,224,224,RGB,92871370c57ab598ff08a371590f2f71f837836e63ff344b955e318a888716f4,d634e0fd7a0707c4,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_00679.jpg,atencion_00679.jpg,.jpg,21333,224,224,RGB,8002d95785a27d189d24d357ac0e623d876f1121d476cc0904d759c8799ab106,dc47b43e837aa826,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_00684.jpg,atencion_00684.jpg,.jpg,38190,224,224,RGB,a340161ffa7a681a26036ec6e4f1f81795b090e473589095264016cf083dc199,f04ee701e655894f,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_00690.jpg,atencion_00690.jpg,.jpg,34910,224,224,RGB,70e1036ec12c11832f0c28c63ac21d43f92b005da3fadad4c4c5f0f282c56cd3,dd092dadf4c6560c,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_00695.jpg,atencion_00695.jpg,.jpg,30104,224,224,RGB,4f85b182dce72993e93334f84481ae83c87df7e995489340a5f30e3d80df4daf,f5c5a98144e971da,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_00722.jpg,atencion_00722.jpg,.jpg,32968,224,224,RGB,7bd162efc07752878253b998614728242b73aacc9eda41b49db5a13127b6af31,c07a664936e22fb9,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_00727.jpg,atencion_00727.jpg,.jpg,16032,224,224,RGB,6fe0432034f96a6023b4368751782db882d28ba894e388e0d7711301d09af748,914ebd2051a66de7,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_00728.jpg,atencion_00728.jpg,.jpg,26701,224,224,RGB,2620077217abd738d2b39fb06a421fac7bd9f41b1e117c2648225e4c6fb02513,8c387334e2c75e72,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_00739.jpg,atencion_00739.jpg,.jpg,38036,224,224,RGB,980e2ba2b42a5911fdac417c533dc825336e5befda6b1f2e2be4ee4169004ad8,ea162b9667e8c3c8,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_00760.jpg,atencion_00760.jpg,.jpg,29715,224,224,RGB,3f3a476881724628ff02676a74853f577a27b29061a9740fbb44bc5af1395cab,8f9d7396d3728441,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_00768.jpg,atencion_00768.jpg,.jpg,31358,224,224,RGB,50ad015d7f42ed52a57c039c449774287809d925fdc7cda95664611d4d464027,c3bde60178f2a598,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_00854.jpg,atencion_00854.jpg,.jpg,26621,224,224,RGB,1eed24f9d3de506cc09e90eae9c0ad4fbb947a3997f1465e60eeda0648cf9bd4,bdf610264bc9768c,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_00979.jpg,atencion_00979.jpg,.jpg,33524,224,224,RGB,5b3d07dca6f7c5866c215450311cd9dc601016c47a4abae7c632854c263add29,ec2fa3874ea8a4e1,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_01072.jpg,atencion_01072.jpg,.jpg,29945,224,224,RGB,ab60a8835edc699558c88e23bc6291e32d636aa82231fb16f6c18c779a2673da,d8a44f8df08bac8b,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_01077.jpg,atencion_01077.jpg,.jpg,36609,224,224,RGB,30bbee419973e817c48e920a8d51a31c6c3558d27e14139d859391086d36ef09,cfa824f632d2a65c,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_01099.jpg,atencion_01099.jpg,.jpg,30648,224,224,RGB,08fc774e7fad572467a477d8f8c11b656e9ebc68a0311e8fee9cbf93c60bd8de,f2ad8cd910e8a774,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_01107.jpg,atencion_01107.jpg,.jpg,24877,224,224,RGB,646cf2a8438c1e7ae77f3cb603a51bf275e523aa72e37f0f567692429eaacf58,d75819fe9a12d01b,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_01138.jpg,atencion_01138.jpg,.jpg,23363,224,224,RGB,018e8b3dfb7d8f99d5924882444230226f8c813699bbcc34b11f35edaa504b09,d8ed77320be42e22,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_01151.jpg,atencion_01151.jpg,.jpg,7962,276,183,RGB,2b95495e6ffb04b45b1843ecb7d3223b4789f073d8f3e9434a0e8d53acccbfe9,84f17c52b26edaa4,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_01162.jpg,atencion_01162.jpg,.jpg,12774,225,225,RGB,1d625c8131ae49f50356c9f1c8bab246e17c49a467d3c886ebd39d5d34aee684,dd022cce6fb74146,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_01188.jpg,atencion_01188.jpg,.jpg,9358,268,188,RGB,135a3ea54ddf8ef2fc025b0054bf4d075fe1785bc8de295fe3e97c81c3479b4c,8789ae57f013cb46,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_01192.jpg,atencion_01192.jpg,.jpg,6944,259,194,RGB,63d341e471c6e63243cf08c1f451735e717336b08a399321b1f35166075763dc,b5c1da5a5aa529a9,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_01194.jpg,atencion_01194.jpg,.jpg,5562,194,259,RGB,640ff8a806ab7045b844c6777b734ee54fb3e5fb9fc94230abf80e0e0bccd637,b391d10dd52cc9b6,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_01204.jpg,atencion_01204.jpg,.jpg,13457,183,275,RGB,14aa702074a632097fdfb0ba27bc965c7fe0c7bcb6477de8993d87bf01e08fc6,b358ad27822b25fa,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_01217.jpg,atencion_01217.jpg,.jpg,8826,194,259,RGB,3586a0ab0ecd9aac7f73cb360da0628a5deb6844e6ebddbc44b75ddc7f2bc327,913b78e02fac2cb5,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_01218.jpg,atencion_01218.jpg,.jpg,14300,267,189,RGB,b2bfd069e162ed8a0180699e8a3dab50fa004337f729a89ddd98c20b80a93d0e,88516eca3d359753,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_01226.jpg,atencion_01226.jpg,.jpg,9192,262,192,RGB,35605f20fb5ec4d446d20330b06fcfc8fa67b834ca9688e6a5e59a699cfa92f4,96d0789f71b452a6,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_01240.jpg,atencion_01240.jpg,.jpg,7315,259,194,RGB,320ec6ca844632a4d1e6f9383278bd085ccc5a90b57c0d03e38f87c58242f5e9,d3b3541fa829c437,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_01241.jpg,atencion_01241.jpg,.jpg,66552,237,300,RGB,0911fd55eba1123350f458d1464475d4545ac611ab09ef5122a30fa21958224a,b4cf9b3c312c9389,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_01251.jpg,atencion_01251.jpg,.jpg,11298,224,225,RGB,72264aaf73fa5cd09694f60988395832dfa81b81f30625c8af708178b36188cc,a6f590c26e1d24bb,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_01255.jpg,atencion_01255.jpg,.jpg,9526,260,194,RGB,0b2f25ad73c6449cf326c6c01a036c44df902819ae1818648c88ea043e00c138,87b837975c4848dd,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_01258.jpg,atencion_01258.jpg,.jpg,8103,262,193,RGB,29def1227296520ccbaf4d126702093d3add0465228525d1965533a397d44427,bfbf1cd019817494,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_01273.jpg,atencion_01273.jpg,.jpg,14819,194,259,RGB,3363a7cde301b91f181d2d7e787998e2b4bc5530479b0f26ae2773872ad78771,c8dc9b9b18646573,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_01288.jpg,atencion_01288.jpg,.jpg,6216,201,250,RGB,065951edbfc73235c404cdb00e5de0a31b07d4766bb6c9fd2243b70c2c8b27be,cbf074cf9236c930,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_01299.jpg,atencion_01299.jpg,.jpg,8015,275,183,RGB,0df80dcf73ee7861acbb0bad77020336f74130dde8701559e1403905a1063afd,cf8320fe4be313e0,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_01303.jpg,atencion_01303.jpg,.jpg,8616,279,180,RGB,307b3e826b3cb9c2049f0fac7e205b105be45844057dae6e6efc2f1ebccb8c1f,9e98b7db500052f7,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_01324.jpg,atencion_01324.jpg,.jpg,6370,208,242,RGB,2aabf75286ca9f77f98b83fef502a16469e7377992ac8536329be39cfc97eaa9,adc9d8e083278cf3,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_01327.jpg,atencion_01327.jpg,.jpg,26040,450,354,RGB,b34399ab26b75d6bef1f318888461bd6e76eb50c40757455a90c2ba942c03a49,942f4657e3d545a4,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_01341.jpg,atencion_01341.jpg,.jpg,14616,194,259,RGB,250a7ce761abe07b0149625cdbb716772fc050bebeb64a87494de1c030f0ed77,c38c1b9761dfd824,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_01348.jpg,atencion_01348.jpg,.jpg,11353,194,259,RGB,8107f01076b85de84d4a6548140d43cc0c138727d09af4266d3e909ddab36e73,fd81244c05f5f6d8,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_01359.jpg,atencion_01359.jpg,.jpg,9772,195,259,RGB,0ebddd58773985ccbc65b966caeaa4cf4b610f872e74f1cebdd6dbf44a62e429,dada75289256ce89,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_01363.jpg,atencion_01363.jpg,.jpg,24092,300,300,RGB,81effba04b67b3fd8cacc9d1e335005e8156597ecd70fc7262444546f7a4dccc,e84fc27c826d06f9,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_01371.jpg,atencion_01371.jpg,.jpg,8699,275,183,RGB,acd50affc2f8f2ef113b50fcffd64e33c61a86363192d1136d9b997f6b6afdc7,8396c7a0d96d2ed1,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_01388.jpg,atencion_01388.jpg,.jpg,69336,1037,691,RGB,5a429eadb3ee14d80c42df64c9f9e51dfc4e43d00b539c51c90cb4fff6e8f194,be17b23b809bc386,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_01393.jpg,atencion_01393.jpg,.jpg,14392,194,259,RGB,473fc05b005803d7842ad913c2959a069d42b1792ca45b20b577edd03a3c7874,e1d1f14492dbc927,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_01394.jpg,atencion_01394.jpg,.jpg,8139,183,276,RGB,15f35c727f436b87df23859112a3f655927520c9d7613404679fa5bbcb6bb6d5,9d9c2d03cf50eb62,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_01420.jpg,atencion_01420.jpg,.jpg,10375,225,225,RGB,75f5b95f00fda07be77ee76a4bbcd8e4e0e985070bc32fc65df9b6b407d43239,c6e1139d684c6be6,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_01421.jpg,atencion_01421.jpg,.jpg,12799,194,259,RGB,70fead5042c77cf9b28d8dc3bd6c96ac13eeb8ee32aac337660ee16f3b0aecee,99874ebca31dd432,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_01423.jpg,atencion_01423.jpg,.jpg,10062,269,187,RGB,56882db81a5382ab0ee14b35ae8823e6b33b9fb599180abe9b0d343994529e60,c69b3ceb90e19992,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_01433.jpg,atencion_01433.jpg,.jpg,9243,275,183,RGB,4e248a4c4cf137ed50f539e566738fcccc2f95009a726163a9b2d45616da0d8f,dd87791607945c5c,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_01436.jpg,atencion_01436.jpg,.jpg,10092,225,225,RGB,8282294efce334d5bc595551e1d9a3ae23acbfcbcb2af667b2e4a01521d14063,83c1c0fc5fc629d3,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_01439.jpg,atencion_01439.jpg,.jpg,9158,275,183,RGB,802e2b319e5041fe724c05d1a9214fc66c3b55a411fd29374ab4397229e0b41f,cab826744b53955d,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_01459.jpg,atencion_01459.jpg,.jpg,8966,275,183,RGB,9afcc4c998461ad6fe4cc9f868e16155c1070fd2edc00af995a6ec5584f70377,c7b4d04eaa85d959,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_01493.jpg,atencion_01493.jpg,.jpg,10757,225,225,RGB,87241fb77e7856b174050a3f74cf66759f1ef5d083f9f9d158c57ad99935df20,eaad33e740a95c19,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_01508.jpg,atencion_01508.jpg,.jpg,8312,275,183,RGB,98c448c30d194cb417ae74bc5b913098a734bf6662483a78b51170df843da134,b0fecd49420cb6f1,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_01523.jpg,atencion_01523.jpg,.jpg,71553,1186,667,RGB,85da623a53bfc6fa63c9db2ef4af29baa7b384c26f1b9821f65de57ba34a9985,c63a19d515cc3e8b,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_01527.jpg,atencion_01527.jpg,.jpg,26882,300,300,RGB,806f583dfbf4e5380d11fda138a520e994b5d44b58971f3d6dc5f245ad484f34,c5183b37b4959cc5,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_01533.jpg,atencion_01533.jpg,.jpg,68809,1600,900,RGB,023e05877f50a667d9802ee8fa914987e8d5a23fd93b7f91f9c7bff6e7127768,d1d0aca74bec6668,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_01537.jpg,atencion_01537.jpg,.jpg,10155,259,194,RGB,66757c4f847d81165588edbb960e994b96176678076c08a6351f35d4521f0d93,c29c3d912feae0d2,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_01544.jpg,atencion_01544.jpg,.jpg,9178,183,275,RGB,aea117f6cc0ae405369054309e559db180f6b18a4dcf52c31de8f466cbf596d1,e7e91c9661294ed2,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_01547.jpg,atencion_01547.jpg,.jpg,16425,194,259,RGB,04d6f55778c645257ef380c07bc069981f07d7cb638a0c15fc05b14b3daee9fc,9b9e2e234e5ef084,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_01550.jpg,atencion_01550.jpg,.jpg,75823,800,600,RGB,40970b669937553290e11f2dd6087fc62feb8dc6629816dd42a34e5c255f1e81,e4eeb35b40f0f0e0,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_01569.jpg,atencion_01569.jpg,.jpg,12132,194,259,RGB,61b17b8e7eb2470fc16576349d5188e3d13fb6cb10a69933ed21e59f735c24a9,b4791a053f0bff04,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_01574.jpg,atencion_01574.jpg,.jpg,7198,259,194,RGB,0e579f2976863c95b540fd396fc7bd39559700e2b711fc65d366e730dffded1a,ca6c100f6b4d74cf,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_01577.jpg,atencion_01577.jpg,.jpg,12092,194,259,RGB,b2e288327eb1e859269d070d0de3509aafcd33ecdda57f19ec2cda437f7dfc8e,c3c878e386c7965c,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_01593.jpg,atencion_01593.jpg,.jpg,10243,259,194,RGB,32e0607e185561f85fd442d1e7ea382df081ed6795ec4d8f0887b0dd859716f7,89dde1c81ff03c23,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_01598.jpg,atencion_01598.jpg,.jpg,8340,194,260,RGB,53d1b9c413ce849fb56b9931187c93f942f03eca1ef3c6f472e9e7127b87d9cd,fd42e0dcc3904eb3,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_01605.jpg,atencion_01605.jpg,.jpg,10392,237,212,RGB,1161ea1c1feb5369f86f840f21780562ba93f96df3690a63855800e1a52a64de,9acd7276c1d01c9b,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_01611.jpg,atencion_01611.jpg,.jpg,6972,225,225,RGB,589ce85f0ea847fb421633f63cd1f452e0688b7273c3749d13014ec7defe5495,fee8b041ab23e346,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_01614.jpg,atencion_01614.jpg,.jpg,10464,205,246,RGB,1eff18be0e5a5ba0552164939301d158abedcd64c69a9ae83d5a34b6e4956569,9d25b08af4a7a14f,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_01620.jpg,atencion_01620.jpg,.jpg,6814,225,225,RGB,060875ea51f54c32354b2cc9ee95591417882e861cdbaedbad9177bde4cf70c5,83747fca70ca62c6,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_01623.jpg,atencion_01623.jpg,.jpg,8465,259,194,RGB,40b7ca466ec3dbcf62cba4357248d052d63602f78c74870a2e044d0739ea43df,c1d9d627244e9c9b,True,
train,atencion,dataset_curado_v3/train/atencion/atencion_01637.jpg,atencion_01637.jpg,.jpg,5662,259,194,RGB,3774cb3d5f068075914a98b0ad46131df1c885a8a670d63f0e97c092ec03fd4e,e2c7aa9494bab526,True,
